angle,distance
2.3286510129343094,261.75
2.330287259108054,270.75
2.3559217824967207,280.75
2.3649211364523164,293.0
2.384828798232877,301.75
2.4150993524471533,302.0
2.433098060358345,299.5
2.453005722138905,297.5
2.4723679685282174,295.25
2.5012749842643736,292.25
2.5255459691749196,290.5
2.547908000216097,288.5
2.5631796311710473,286.75
2.599722462384679,285.0
2.620175539556487,283.5
2.64090132442392,282.5
2.6534458784226294,281.5
2.691897663505629,280.75
2.70389680211309,280.0
2.7265315408498916,279.0
2.7428940025873385,278.5
2.7668922798022604,278.75
2.796890126320913,278.75
2.812979880362736,278.5
2.845159388446381,278.5
2.8672487117919343,278.25
2.887429081268119,278.75
2.9032461276143176,279.5
2.9171542200911476,280.25
2.944697697349183,280.5
2.9766044977372044,280.75
2.9842403132146793,285.0
3.0128746212552113,283.25
3.0319641599488993,284.75
3.0485993293819704,286.25
3.0810515451612397,287.75
3.0971412992030625,290.0
3.115685422505502,291.75
3.143228899763538,293.75
3.155228038370999,296.0
3.1884983772371407,298.25
3.206497085148332,301.25
3.2266774546245167,304.25
3.241949085579467,306.5
3.272219639793744,309.75
3.292400009269928,312.5
3.308217055616127,316.5
3.331942625135425,320.5
3.351032163829113,324.0
3.376393979522155,328.25
3.396847056693964,333.0
3.4200272108220138,337.0
3.4328444725163467,341.75
3.4612060728612546,347.5
3.4802956115549426,352.25
3.5040211810742408,353.25
3.5225653043766805,343.25
3.553108566286581,334.25
3.571925397284645,325.75
3.595105551412695,318.75
3.626466936409468,311.0
3.640920444277546,305.0
3.678008690882425,297.75
3.6935530295329997,292.0
3.7164604759654254,285.75
3.7475491532665743,280.75
3.7761834613071064,275.75
3.8001817385220287,270.75
3.8105446309557447,266.75
3.8269070926931916,263.0
3.873540108644915,258.25
3.878176139470525,255.0
3.902174416685447,251.5
3.9291724785522346,248.0
3.967078848243986,248.0
4.0090758333701,243.25
3.99053171006766,241.5
4.0128937411088375,239.0
4.063617372494923,236.75
4.065253618668668,235.0
4.083525034275483,233.0
4.11515912696788,231.25
4.132339711792199,230.0
4.180881681613291,228.75
4.202698297263221,227.25
4.224787620608774,226.25
4.2182426359137954,225.5
4.240059251563724,224.25
4.290782882949809,223.75
4.283692482863582,223.25
4.308508883165377,223.0
4.356778145290845,222.5
4.372867899332668,222.25
4.400684084286327,222.25
4.422500699936257,221.75
4.44459002328181,222.5
4.445408146368682,222.75
4.488495962277292,222.75
4.508403624057853,223.25
4.5326746089683985,223.75
4.5318564858815265,224.5
4.56458140935642,225.25
4.5986698713094345,226.25
4.620213779263739,227.0
4.612032548395016,228.5
4.664119718259221,229.5
4.658938272042364,231.0
4.702298795646597,232.25
4.702298795646597,233.75
4.733387472947746,237.75
4.747840980815824,238.0
4.782202150464463,239.25
4.789019842855065,242.0
4.828017043329314,244.0
4.830198704894307,246.5
4.868377782281683,249.0
4.888285444062244,252.25
4.891012521018484,255.25
4.918828705972144,258.25
4.931100552275229,261.75
4.949371967882045,266.0
4.979642522096322,269.0
5.002004553137499,273.25
5.010731199397471,277.75
5.040729045916123,281.75
5.062818369261676,286.75
5.0715450155216475,291.75
5.097724954301563,297.75
5.120359693038364,302.75
5.142449016383917,308.25
5.154993570382627,315.0
5.1781737245106765,320.5
5.194263478552499,327.5
5.222625078897407,334.75
5.245532525329833,344.0
5.459608066394762,487.0
5.48197009743594,487.0
5.499150682260258,505.75
5.519876467127691,526.0
5.538147882734507,549.75
5.559146375297564,577.75
5.577417790904379,604.75
5.59868899116306,629.0
5.621323729899862,635.5
5.642322222462918,631.5
5.664411545808472,627.25
5.6867735768496495,623.25
5.710771854064571,618.5
5.732861177410125,616.75
5.754677793060053,613.5
5.776494408709983,611.75
5.818764101531721,431.25
5.8348538555735425,432.0
5.861306502049082,430.0
5.879032502264649,429.75
5.905485148740189,428.75
5.927029056694494,428.75
5.950481918518167,429.25
5.96984416490748,429.75
5.994660565209274,429.25
6.014840934685458,429.75
6.038293796509132,430.0
6.059837704463437,431.25
6.079745366243998,433.0
6.103198228067671,434.0
6.119833397500742,435.75
6.143013551628791,437.75
6.166193705756841,439.5
6.185283244450529,442.0
6.210645060143572,443.5
6.224825860316026,523.0
6.259187029964664,403.0
0.004908738521234052,371.5
0.03490658503988659,347.25
