angle,distance
4.798019196810661,195.0
4.813018120069988,196.0
4.837561812676158,197.0
4.864014459151697,198.0
4.88610378249725,199.5
4.908193105842804,200.5
4.930282429188357,202.25
4.9346457523183425,204.0
4.973915660488215,205.5
4.996004983833768,207.5
5.018094307179322,209.5
5.040183630524875,211.5
5.04181987669862,214.25
5.084362277215981,216.0
5.083271446433485,219.0
5.128268216211463,221.5
5.150084831861393,224.5
5.145448801035783,227.25
5.1885366169443925,230.25
5.192354524683131,233.75
5.238169417547981,237.5
5.2346242175048685,241.25
5.259986033197911,245.25
5.2632585255454,249.75
5.297619695194038,253.5
5.324345049365202,258.75
5.330071910973308,264.0
5.356797265144471,268.75
5.402066742618074,659.0
5.420065450529266,771.75
5.663048007330351,1953.0
5.728225146584514,2064.75
5.750587177625691,2014.75
5.772676500971245,2014.75
5.794493116621174,2002.25
5.817127855357976,1988.75
5.839489886399153,1965.25
5.8618519174403305,1918.5
6.006114288425486,190.75
6.027930904075416,191.5
6.050020227420969,191.25
6.072109550766522,189.5
6.093926166416451,189.5
6.116015489762004,189.75
6.137832105411934,189.75
6.1596487210618625,190.0
6.181738044407416,190.0
6.203827367752969,190.0
6.2256439834028985,190.0
6.247733306748452,190.75
6.26954992239838,191.0
0.010362892433716332,191.75
0.032452215779269565,192.5
0.05426883142919869,193.25
0.07635815477475191,193.75
0.09844747812030515,195.0
0.12053680146585838,196.25
0.14262612481141163,197.0
0.16471544815696484,198.5
0.1868047715025181,200.0
0.2086213871524472,201.5
0.23071071049800043,203.0
0.25280003384355365,204.75
0.2748893571891069,206.5
0.29697868053466014,208.75
0.31879529618458924,210.5
0.3408846195301425,212.5
0.36297394287569573,215.25
0.385063266221249,217.75
0.40715258956680217,220.5
0.4265148359561143,223.25
0.44833145160604343,226.25
0.4704207749515966,229.0
0.47478409808158245,233.0
0.49469175986214275,236.25
0.5260531448589159,240.25
0.5255077294676677,244.5
0.5481424682044691,248.75
0.5705044992456465,255.75
0.5865942532874692,257.75
0.6092289920242706,262.25
0.6294093615004551,267.75
0.6452264078466537,273.25
0.6716790543221928,278.5
0.6801329928865403,285.25
0.7076764701445758,291.5
0.7305839165770014,299.25
0.7453101321407035,305.75
0.7690357016600015,313.25
0.7837619172237036,320.5
0.8099418560036186,329.5
0.8290313946973066,338.25
0.8451211487391292,348.0
0.8707556721277959,359.0
0.8901179185171081,369.75
0.908934749515172,381.5
0.9242063804701223,383.0
0.9495681961631649,378.5
0.9722029348999663,374.5
0.9945649659411437,371.25
1.0177451200691934,368.0
1.0398344434147466,364.25
1.0624691821515482,361.5
1.0823768439321084,358.75
1.10501158266891,356.25
1.1303733983619524,353.25
1.1543716755768745,351.25
1.1772791220093002,349.5
1.2675453692608818,157.25
1.2939980157364208,157.25
1.316087339081974,160.5
1.3379039547319032,156.5
1.3602659857730806,156.5
1.3820826014230096,156.0
1.404171924768563,156.0
1.4262612481141161,156.0
1.4483505714596694,156.0
1.4704398948052226,156.0
1.4922565104551517,156.25
1.514345833800705,156.75
1.5364351571462582,157.25
1.5582517727961873,157.75
1.5806138038373647,158.0
1.6024304194872938,158.5
1.624519742832847,159.5
1.6466090661784003,160.25
1.6684256818283294,161.0
1.6907877128695068,162.0
1.71287703621506,162.75
1.7349663595606133,164.0
1.7567829752105424,165.25
1.7791450062517198,166.5
1.8009616219016489,167.75
1.8143242989872304,169.0
1.8364136223327836,171.25
1.8585029456783368,172.5
1.880319561328266,174.5
1.9026815923694433,176.25
1.9244982080193724,178.5
1.9465875313649257,180.75
1.968676854710479,182.75
1.990493470360408,185.5
2.012582793705961,187.75
2.0346721170515143,190.5
2.045853132572103,193.5
2.078850763742621,196.5
2.100940087088174,199.75
2.112121102608763,202.5
2.124392948911848,206.5
2.1669353494292096,210.0
2.165026395559841,214.5
2.1952969497741175,218.5
2.2165681500327987,220.25
2.234294150248366,218.25
2.277381966156976,213.0
2.299471289502529,208.25
2.3215606128480824,203.0
2.3436499361936356,198.25
2.3654665518435647,194.5
2.387555875189118,191.0
2.409645198534671,187.25
2.425734952576494,184.25
2.4538238452257777,180.75
2.4756404608757068,178.25
2.49772978422126,175.25
2.521182646044934,172.5
2.542999261694863,170.25
2.5653612927360405,168.25
2.595904554645941,166.25
2.6182665856871186,164.5
2.640355909032672,162.75
2.662445232378225,161.0
2.6845345557237783,159.75
2.7066238790693316,158.5
2.728713202414885,157.25
2.750802525760438,156.25
2.772891849105991,155.5
2.794981172451544,154.5
2.8170704957970973,153.25
2.8391598191426506,152.75
2.868339542574431,152.25
2.8931559428762252,151.75
2.9054277891793103,151.25
2.9275171125248636,150.75
2.9493337281747927,150.5
2.9711503438247218,150.5
2.993239667170275,150.5
3.0153289905158283,150.5
3.0374183138613815,150.25
3.0592349295113106,150.0
3.0903236068124595,151.0
3.1036862838980412,154.0
3.1257756072435945,151.25
3.1475922228935236,152.25
3.169954253934701,152.25
3.19177086958463,152.75
3.2138601929301833,153.75
3.2359495162757366,154.5
3.25803883962129,155.25
3.280128162966843,156.0
3.3022174863123963,157.25
3.3243068096579496,158.5
3.346396133003503,159.75
3.370667117914049,161.25
3.392756441259602,162.5
3.4151184723007795,164.0
3.4372077956463327,165.5
3.459297118991886,167.5
3.472932503773092,169.0
3.494749119423021,171.0
3.5171111504641983,173.0
3.5394731815053757,175.5
3.5615625048509285,178.0
3.5836518281964818,180.25
3.605741151542035,182.5
3.6281031825832124,185.75
3.6501925059287657,188.5
3.672281829274319,191.5
3.684553675577404,194.75
3.7167331836610495,198.25
3.738822507006603,201.75
3.760911830352156,205.75
3.7592755841784116,209.75
3.803181523173894,213.75
3.825270846519447,218.0
3.8173623233463476,223.0
3.836997277431284,228.25
3.8959021396860924,233.25
3.882812170296135,239.25
3.906537739815433,245.75
3.925354570813497,262.25
3.9362628786384612,262.5
3.9629882328096246,268.0
3.985350263850802,276.75
4.000621894805752,285.0
4.028438079759412,294.25
4.045345956888107,303.25
4.056254264713072,313.5
4.072889434146142,324.5
4.096887711361065,335.5
4.116795373141625,348.5
4.134794081052816,370.0
4.192335404829504,403.0
4.216879097435674,399.0
4.243604451606838,396.25
4.2635121133873985,393.0
4.281783528994214,390.0
4.309327006252249,387.5
4.32596217568532,385.25
4.348869622117745,383.25
4.371777068550172,381.75
4.400956791981952,379.25
4.417864669110647,377.75
4.4426810694124415,377.0
4.466679346627363,375.5
4.4824963929735615,374.75
4.505949254797235,374.0
4.527765870447165,373.5
4.550127901488342,373.0
4.572489932529519,372.25
4.595397378961945,373.0
4.708843780341576,197.5
4.730933103687129,192.5
4.752749719337059,193.25
4.774839042682612,193.75
4.796928366028165,194.75
4.813290827765612,195.75
4.841107012719272,196.5
4.863196336064825,198.0
4.885285659410378,199.25
4.907374982755932,200.5
4.929464306101485,201.75
4.951553629447038,203.75
4.973642952792591,205.25
4.979642522096322,207.5
4.997641230007513,209.25
5.025184707265549,211.25
5.0603640000010595,214.0
5.082180615650988,216.0
5.104269938996541,218.5
5.097724954301563,221.5
5.148175877992024,224.0
5.170265201337577,226.75
5.181173509162542,230.0
5.18035538607567,233.5
5.2362604636786125,237.0
5.24935043306857,241.0
5.266258310197265,244.75
5.263531233241024,249.5
5.293256372064053,253.5
5.32489046475645,258.5
5.337435018755159,263.75
5.350797695840741,268.5
5.402884865704946,657.75
5.417611081268649,774.25
5.663048007330351,1953.0
5.7066812386302095,2052.75
5.728497854280138,2053.0
5.751950716103813,2017.5
5.773767331753741,2014.5
5.7958566550992945,2012.75
5.817945978444848,1977.25
5.840853424877274,1952.5
5.8626700405272025,1928.75
6.0074778269036075,190.75
6.029567150249161,192.0
6.051656473594713,190.25
6.073745796940266,189.75
6.09583512028582,189.5
6.117651735935749,189.75
6.139741059281302,189.75
6.161830382626856,189.75
6.183919705972409,190.0
6.205736321622338,190.0
6.227825644967891,190.25
6.249914968313444,190.5
6.272004291658997,191.0
0.011726430911836902,191.5
0.03381575425739013,192.5
0.04608760056047526,193.25
0.0779944009484966,194.0
0.10008372429404984,195.0
0.12190033994397896,196.25
0.1442623709851563,197.25
0.16635169433070954,198.75
0.18844101767626276,200.0
0.210530341021816,201.25
0.22362031041177347,203.25
0.25443628001729834,205.0
0.2765256033628516,206.5
0.29861492670840484,208.75
0.32070425005395803,210.75
0.3223404962277027,213.0
0.3392483733563978,215.75
0.3640647736581922,218.0
0.3896992970468589,220.5
0.4074252972624263,223.75
0.42351505130424905,227.0
0.47260243651658956,229.75
0.46633015951723494,233.5
0.48787406747153994,236.75
0.5113269292952137,241.0
0.5402339450313698,244.75
0.5473243451175968,249.5
0.566959299202533,255.0
0.6056837919811572,258.5
0.6190464690667388,262.75
0.6419539154991644,268.0
0.6558620079759941,274.0
0.6744061312784339,279.5
0.6921321314940013,286.0
0.7139487471439304,293.5
0.7354926550982355,299.5
0.7564911476612922,307.0
0.7663086247037603,314.0
0.7943975173530441,322.25
0.8167595483942214,330.75
0.8320311793491718,340.25
0.8519388411297321,350.25
0.8672104720846825,361.25
0.8912087492996045,371.75
0.9092074572107961,382.25
0.9342965652082146,382.25
0.9528406885106543,378.0
0.983383950420555,374.0
0.9978374582886331,369.5
1.026199058633541,366.75
1.0482883819790942,363.5
1.069559582237775,360.5
1.0957395210176901,358.25
1.1121019827551368,355.75
1.13419130610069,353.0
1.160643952576229,351.25
1.1862784759648959,349.25
1.27736284630335,157.5
1.2994521696489032,158.0
1.3215414929944564,160.25
1.3439035240356338,156.75
1.365720139685563,155.75
1.3880821707267401,156.0
1.4098987863766694,156.0
1.4322608174178466,156.0
1.4543501407633999,156.0
1.4767121718045773,156.25
1.4985287874545064,156.5
1.5206181108000596,156.75
1.5427074341456128,157.25
1.564796757491166,157.75
1.5871587885323435,158.25
1.6089754041822726,158.75
1.6310647275278258,159.5
1.6534267585690032,160.5
1.6752433742189323,161.25
1.6965145744776131,162.25
1.7186038978231664,163.25
1.7406932211687196,164.25
1.7627825445142729,165.75
1.784871867859826,167.0
1.7979618372497836,168.0
1.8203238682909608,169.75
1.84214048394089,171.25
1.8642298072864432,173.0
1.8865918383276206,175.0
1.9084084539775497,177.0
1.930497777323103,179.25
1.9525871006686562,181.5
1.9746764240142094,183.75
1.9967657473597626,186.0
2.0188550707053157,188.75
2.040944394050869,191.5
2.0627610097007985,194.5
2.0848503330463513,197.25
2.090304486958834,200.75
2.1099394410437697,204.25
2.133937718258692,207.25
2.1740257495154367,211.25
2.196387780556614,215.25
2.2184771039021673,219.75
2.2405664272477206,224.25
2.250656611985813,216.75
2.284745073938827,211.0
2.287472150895068,206.25
2.3289237206299336,201.25
2.351013043975487,197.5
2.37310236732104,193.5
2.3954643983622175,189.75
2.4175537217077707,186.25
2.4393703373577,183.0
2.461732368398877,180.0
2.48382169174443,177.0
2.5059110150899833,174.25
2.5296365846092814,171.75
2.5514532002592105,169.25
2.5825418775603595,167.5
2.604903908601537,165.5
2.626720524251466,163.75
2.6490825552926434,162.0
2.6714445863338208,160.5
2.69326120198375,159.5
2.7156232330249273,158.0
2.7379852640661047,156.75
2.760074587411658,155.75
2.782163910757211,155.0
2.8042532341027644,153.75
2.826342557448317,153.25
2.8487045884894946,152.5
2.870793911835048,152.0
2.897246558310587,151.5
2.9152452662217785,151.0
2.9373345895673317,150.75
2.9580603744347647,150.5
2.980149697780318,150.25
3.002239021125871,150.25
3.0240556367758002,150.5
3.0461449601213535,151.25
3.0682342834669067,150.25
3.0903236068124595,152.0
3.112685637853637,153.75
3.13477496119919,151.25
3.1565915768491193,153.0
3.1789536078902967,152.5
3.20104293123585,153.25
3.227222870015765,154.25
3.2449488702313323,154.75
3.2670381935768855,155.75
3.2891275169224388,156.75
3.311489547963616,157.75
3.3333061636135453,158.75
3.3575771485240913,160.5
3.3799391795652687,161.5
3.4017557952151978,163.25
3.424117826256375,164.75
3.4462071496019284,166.25
3.4598425343831343,168.0
3.4819318577286875,170.0
3.5040211810742408,172.0
3.526383212115418,173.75
3.5487452431565956,176.25
3.570834566502149,179.0
3.592923889847702,181.25
3.615285920888879,184.25
3.6373752442344323,187.0
3.6594645675799855,189.75
3.681826598621163,193.25
3.703915921966716,196.25
3.7262779530078936,199.5
3.748367276353447,203.5
3.7543668456571773,207.0
3.775365338220234,211.5
3.81354441560761,215.75
3.835633738953163,220.0
3.8577230622987164,224.75
3.854723277646851,230.5
3.876267185601156,235.75
3.9242637400310003,241.5
3.9286270631609863,265.75
3.9460803556809294,264.75
3.9654426020702416,272.5
3.985350263850802,280.5
4.005530633326987,289.0
4.024620172020675,299.25
4.055163433930575,308.5
4.065526326364291,318.5
4.086252111231724,330.25
4.104796234534164,342.0
4.123340357836604,354.0
4.182517927787036,401.75
4.204879958828213,402.0
4.229696359130008,397.5
4.2485131901280715,394.25
4.272511467342994,391.0
4.300873067687902,388.75
4.318326360207845,386.0
4.341506514335895,384.0
4.368231868507058,382.0
4.3837762071576325,380.25
4.411046976720044,378.75
4.429045684631236,377.0
4.451407715672413,376.5
4.475678700582959,374.75
4.500495100884753,374.25
4.519311931882817,373.5
4.5414012552283705,372.75
4.568126609399534,372.5
4.58448907113698,373.0
4.604124025221917,379.75
4.6982081802122355,196.25
4.720297503557789,192.25
4.742386826903342,192.5
4.764476150248895,193.5
4.7865654735944485,194.25
4.797473781419414,195.5
4.830744120285555,196.25
4.8525607359354845,197.5
4.874650059281038,198.75
4.896739382626591,200.0
4.918828705972144,201.5
4.9409180293176975,203.0
4.94637218323018,204.75
4.984823968313179,206.5
5.006913291658733,208.25
5.0292753226999105,210.5
5.051091938349839,212.75
5.073181261695392,215.0
5.095270585040946,217.25
5.117359908386499,220.0
5.139176524036428,222.5
5.146812339513903,226.0
5.154720862687003,229.0
5.181991632249414,232.5
5.193172647770003,235.75
5.2387148329392295,240.0
5.233260679026747,243.75
5.26789455637101,247.75
5.288620341238443,251.75
5.293801787455301,256.5
5.327344834017067,261.25
5.337435018755159,267.0
5.370432649925677,265.5
5.396067173314344,655.5
5.566509483079415,2282.0
5.699863546239606,2078.25
5.722225577280784,2064.25
5.743496777539465,2052.25
5.766131516276266,2027.5
5.788493547317444,2001.5
5.810310162967372,1977.75
5.83267219400855,1930.0
5.854761517354103,1952.75
5.999569303730508,190.5
6.021658627076061,191.0
6.043747950421614,193.25
6.065564566071544,189.75
6.0879265971127206,192.25
6.10974321276265,189.75
6.131832536108203,189.5
6.153921859453757,189.75
6.17601118279931,189.75
6.198100506144863,190.25
6.220189829490416,190.0
6.234916045054118,190.5
6.252096629878437,191.0
0.003817907738737596,191.25
0.02590723108429083,192.25
0.04799655442984406,193.0
0.07008587777539729,193.75
0.09217520112095053,194.75
